id,label
3994,beta
6721,beta
6582,beta
6660,beta
2691,beta
2728,beta
2330,beta
3879,beta
225,beta
3787,beta
5692,beta
7532,beta
727,beta
7892,beta
1514,beta
75,beta
100,beta
1357,beta
152,beta
1544,beta
1602,beta
782,beta
4192,beta
253,beta
4069,beta
137,beta
687,beta
4709,beta
1221,beta
6715,beta
6508,beta
5824,beta
283,beta
95,beta
1499,beta
1460,beta
1493,beta
603,beta
1473,beta
1552,beta
6607,beta
8040,beta
8121,beta
3247,beta
7693,beta
80,beta
351,beta
448,beta
50,beta
82,beta
243,beta
2678,beta
188,endothelial
1653,beta
359,beta
4315,beta
153,beta
3820,beta
5111,beta
2709,beta
2633,beta
3222,beta
5090,beta
6089,beta
6572,beta
6635,beta
231,beta
3371,beta
2189,beta
4368,beta
5737,beta
5022,beta
1364,beta
3895,beta
2774,beta
7909,beta
2560,beta
2133,beta
157,beta
6568,beta
130,beta
853,beta
2124,beta
740,beta
7396,beta
678,beta
704,beta
3837,beta
2981,beta
2573,beta
2894,beta
820,beta
4925,beta
2734,beta
2853,beta
2192,beta
5679,beta
35,beta
133,beta
3874,beta
2173,beta
239,beta
4980,beta
3195,quiescent_stellate
7485,beta
7949,beta
4005,beta
6729,beta
2217,beta
7973,beta
760,beta
6741,beta
6985,beta
6714,beta
3542,beta
4018,beta
6914,beta
2227,beta
982,beta
1405,beta
746,beta
2042,beta
6544,acinar
4708,beta
7667,beta
7875,beta
7711,beta
7588,beta
8037,beta
7920,beta
7936,beta
7582,beta
7366,beta
7492,beta
2671,beta
2270,beta
3451,beta
3944,beta
228,beta
5754,beta
1483,beta
7729,beta
5069,beta
7083,beta
3801,beta
3983,beta
6755,beta
3825,beta
5180,beta
2235,beta
5784,beta
1545,beta
5671,beta
1505,beta
6507,beta
4733,beta
5861,beta
78,beta
8067,beta
7353,beta
108,beta
4913,beta
1603,beta
1567,beta
1663,beta
4006,delta
4064,beta
429,beta
386,beta
394,beta
3990,beta
4948,beta
6834,beta
6282,beta
5048,beta
238,beta
7002,beta
3456,beta
2622,beta
2386,beta
2744,beta
3386,beta
3470,beta
5914,beta
4110,beta
5581,beta
767,beta
7994,beta
8181,beta
6652,beta
1631,beta
5693,beta
4070,beta
7543,beta
5092,beta
3951,quiescent_stellate
5632,beta
5683,ductal
936,beta
266,beta
7024,beta
4121,beta
4065,beta
5810,beta
4025,beta
6108,beta
6062,beta
5934,beta
4836,beta
4073,beta
4910,beta
3203,beta
331,beta
8380,beta
3761,beta
5708,beta
167,beta
1864,beta
7050,beta
6691,beta
962,beta
1692,beta
4427,beta
5120,beta
4721,beta
7959,beta
2087,beta
7438,beta
7897,beta
6575,beta
4728,beta
7880,beta
1359,beta
1494,beta
1411,beta
236,beta
808,beta
1676,beta
7471,beta
5682,beta
6796,beta
5221,beta
6893,beta
6679,beta
4044,beta
5783,beta
6829,beta
1698,beta
5947,beta
4927,beta
5001,beta
8477,beta
7460,beta
1418,beta
7422,beta
4866,beta
3902,beta
7542,beta
7725,beta
5746,beta
4107,beta
5082,beta
1661,beta
4893,beta
7106,beta
7206,beta
5087,beta
6283,beta
797,beta
766,beta
666,beta
6717,beta
3909,beta
6642,beta
4834,beta
673,beta
2748,beta
7740,beta
3896,beta
5185,beta
927,beta
7371,beta
223,beta
7548,beta
4104,beta
5834,beta
1051,beta
8387,beta
5249,beta
1758,beta
6306,beta
5284,beta
397,beta
6208,beta
6789,beta
3827,beta
8335,beta
4845,beta
779,beta
965,beta
5975,beta
781,beta
6724,beta
1632,beta
4146,beta
42,beta
6740,beta
3921,beta
4777,beta
7673,beta
3399,beta
2780,beta
2719,beta
2533,beta
5986,beta
7101,beta
2230,beta
7640,beta
7405,beta
598,beta
8036,beta
6407,beta
6895,beta
126,beta
771,beta
1690,beta
3955,beta
6999,beta
5651,beta
3103,beta
2656,beta
2626,beta
7350,beta
2135,beta
6794,beta
7191,beta
4092,beta
3575,beta
4214,beta
7433,beta
7651,beta
6908,beta
587,endothelial
7058,beta
676,beta
1571,beta
703,beta
7491,beta
3121,beta
677,beta
1450,beta
2199,beta
2935,beta
7068,beta
2895,beta
2459,beta
4199,beta
6528,beta
3316,beta
2538,beta
3598,beta
7090,beta
6312,beta
655,beta
1008,beta
5234,beta
6873,beta
1640,beta
3939,beta
8274,beta
299,beta
1760,beta
1688,beta
1778,beta
4899,ductal
5761,beta
164,beta
4939,beta
668,beta
714,beta
921,beta
5152,beta
8235,beta
8024,beta
1339,beta
1595,beta
1465,beta
4120,beta
8130,beta
8317,beta
8219,beta
4909,beta
2222,beta
2750,beta
2319,beta
6665,beta
6007,beta
783,beta
68,beta
3974,beta
4472,beta
5658,beta
6621,beta
6012,beta
4389,beta
6149,beta
5519,beta
8206,beta
2817,beta
393,beta
953,beta
5643,beta
824,beta
1761,beta
363,beta
3509,beta
2585,beta
3017,beta
2228,beta
729,beta
8025,beta
247,beta
249,beta
304,beta
1010,beta
296,beta
1504,beta
1500,beta
1637,beta
88,beta
2583,beta
194,beta
814,beta
7622,beta
1683,beta
715,beta
7421,beta
8065,beta
7312,beta
329,beta
639,beta
597,beta
155,beta
4209,beta
7962,beta
7556,beta
751,beta
234,beta
804,beta
76,beta
2411,beta
1751,beta
810,beta
6226,beta
6849,beta
6868,beta
2509,beta
5849,beta
5066,beta
125,beta
59,beta
224,beta
1057,beta
4443,beta
5540,beta
112,beta
628,beta
89,beta
8165,beta
7934,beta
7980,beta
4946,beta
1709,beta
739,beta
8048,beta
5642,beta
1674,beta
7960,beta
7487,beta
2561,beta
5070,beta
300,beta
5602,beta
6998,beta
7781,beta
8480,beta
7527,beta
2562,beta
3416,beta
2569,beta
3483,beta
3342,beta
7440,beta
7579,beta
7390,beta
7378,beta
7430,beta
3910,beta
3965,beta
4194,beta
5317,beta
5292,beta
4768,beta
4008,beta
7047,beta
4462,beta
7689,beta
2643,beta
7225,beta
8555,beta
8326,beta
8229,beta
8324,beta
7439,beta
7935,beta
8050,beta
23,ductal
757,beta
7566,beta
4756,beta
764,beta
1664,beta
858,beta
5543,ductal
3836,beta
621,beta
5960,beta
6797,beta
4135,beta
4843,beta
4821,beta
4904,beta
6536,beta
4155,beta
5804,beta
6747,beta
6139,beta
5623,beta
6294,beta
7121,beta
5366,beta
6305,beta
5388,beta
4466,beta
4478,beta
378,beta
7046,beta
5378,beta
7180,beta
7038,beta
4495,beta
7012,beta
4465,beta
3291,beta
5337,beta
4425,beta
5331,beta
6983,beta
2420,beta
8263,beta
8299,beta
7789,beta
4124,beta
340,beta
895,beta
7797,beta
8506,beta
8556,beta
7011,beta
5836,beta
7181,beta
2303,beta
3462,beta
3844,beta
4976,beta
6016,beta
5334,delta
6819,beta
990,beta
979,beta
1035,beta
4082,beta
1596,beta
6952,beta
5389,beta
5362,beta
5245,beta
5230,beta
3547,beta
8173,beta
2692,beta
7697,beta
3580,beta
6303,beta
1783,beta
5868,beta
336,beta
6965,beta
4986,beta
1372,beta
106,beta
1655,beta
5223,beta
4970,beta
4436,beta
292,beta
7507,beta
7481,beta
8054,beta
7493,beta
8308,beta
4374,beta
7009,beta
7663,beta
7484,beta
7344,beta
8146,beta
189,beta
65,ductal
5392,beta
4118,beta
1015,beta
2917,beta
7234,beta
5348,beta
4997,beta
497,beta
4497,beta
5845,beta
4511,beta
6892,beta
6918,beta
6632,beta
7177,beta
2373,beta
6875,beta
4004,beta
776,beta
286,beta
1002,beta
772,beta
333,beta
3611,beta
6067,beta
7770,beta
2219,beta
2619,beta
1546,beta
4357,beta
6927,beta
7812,beta
7733,beta
7755,beta
7902,beta
7618,beta
7565,beta
6209,beta
6766,beta
3850,beta
3232,beta
344,beta
6093,beta
6265,beta
4413,beta
4375,beta
5967,beta
4009,beta
7717,beta
1373,beta
1303,activated_stellate
7468,beta
8153,beta
7538,beta
1753,beta
787,beta
96,beta
1370,beta
63,beta
747,beta
141,beta
1323,beta
7984,beta
7510,beta
3344,beta
5206,beta
6944,beta
3948,beta
1747,beta
758,beta
8469,beta
2453,beta
2971,beta
307,beta
983,beta
2255,beta
3387,beta
2424,beta
3403,beta
2688,beta
2715,beta
3353,beta
8259,beta
2699,beta
8225,beta
2726,beta
5131,beta
8174,beta
2191,beta
7998,ductal
7325,beta
7429,beta
7933,beta
3202,beta
2839,beta
8082,beta
7392,beta
7327,beta
7391,beta
7678,beta
7600,beta
8112,beta
8081,beta
7549,beta
7965,beta
2367,beta
8135,beta
7683,beta
8241,beta
8270,beta
8314,beta
8322,beta
8379,beta
7441,beta
8226,beta
8070,beta
8386,beta
1584,beta
4817,beta
2758,beta
5828,beta
5023,beta
5635,beta
8236,beta
7513,beta
5081,beta
6696,beta
4085,beta
5855,beta
1767,beta
7165,beta
6120,beta
6302,beta
5291,beta
2735,beta
8437,beta
6024,beta
2425,beta
3217,beta
2823,beta
1643,beta
3004,beta
8260,beta
8500,beta
7463,beta
8371,beta
4513,beta
1610,beta
4189,beta
465,beta
434,beta
1899,beta
6151,beta
7102,beta
4507,beta
4449,beta
6278,beta
4916,beta
3005,beta
882,beta
733,beta
1716,endothelial
1084,beta
6680,beta
8248,beta
7265,beta
6038,beta
8430,beta
4301,beta
4364,alpha
6975,beta
8525,beta
6342,beta
4084,beta
7788,beta
8461,beta
1102,beta
6207,endothelial
5773,beta
7684,beta
8358,beta
2421,beta
2746,beta
1839,beta
3559,beta
5920,beta
8168,beta
7056,beta
6817,beta
3977,beta
4287,beta
7076,beta
6753,beta
7157,beta
1699,beta
6708,beta
4016,beta
6910,beta
4530,beta
5937,beta
4526,beta
4498,beta
4041,beta
7676,beta
8323,beta
4282,beta
6244,beta
4402,beta
7155,beta
5097,beta
6219,beta
6339,beta
5421,beta
6086,beta
6116,beta
6287,beta
6160,beta
769,beta
6311,beta
5408,beta
7167,beta
4534,beta
7194,beta
888,beta
439,beta
391,beta
3311,beta
1570,beta
2143,beta
5289,beta
6560,beta
1565,beta
5922,beta
5293,beta
4419,beta
376,endothelial
6285,beta
6338,beta
6248,beta
4529,beta
5715,beta
4548,beta
7128,beta
4208,beta
6130,beta
2291,beta
6343,beta
551,beta
5355,beta
60,beta
4345,beta
7648,beta
8202,beta
2262,beta
8156,beta
425,beta
3984,beta
4418,beta
4464,beta
4482,beta
7641,beta
2613,beta
7324,beta
8060,beta
7669,beta
755,beta
743,beta
7067,beta
4456,beta
3352,beta
2888,beta
7554,beta
318,beta
645,beta
5276,beta
5847,beta
7459,beta
625,beta
7914,ductal
7490,beta
7698,beta
3527,beta
662,beta
3281,beta
3533,beta
7329,beta
1519,beta
4702,beta
5988,beta
2992,beta
1157,beta
3380,beta
2955,beta
328,beta
3577,beta
3571,beta
347,beta
1601,beta
1714,beta
863,beta
2196,beta
1618,beta
1542,beta
93,beta
7890,ductal
8003,beta
1572,beta
1735,beta
7893,beta
1337,beta
1591,beta
6971,beta
7558,beta
716,ductal
809,endothelial
1580,beta
685,beta
169,beta
3185,beta
1573,beta
1022,beta
320,beta
2637,beta
904,beta
4715,beta
5307,beta
282,beta
1522,beta
950,beta
849,beta
276,beta
1597,beta
828,beta
3396,beta
1809,beta
851,beta
314,beta
748,beta
6848,beta
4271,beta
959,beta
854,beta
469,beta
400,beta
1774,beta
6843,beta
842,beta
8487,beta
1897,beta
389,beta
1119,beta
4864,beta
8180,beta
901,beta
1740,beta
3206,beta
913,beta
1677,beta
2782,beta
3366,beta
2866,beta
295,beta
5387,beta
1076,beta
8315,beta
6840,beta
2558,beta
1547,beta
949,beta
2682,beta
1575,beta
213,beta
3869,beta
885,beta
974,beta
868,beta
220,beta
1289,beta
1318,beta
7443,beta
7292,beta
8008,beta
5769,beta
823,beta
731,beta
765,beta
8119,beta
7488,beta
7540,beta
7454,beta
2821,beta
311,beta
1669,beta
2670,beta
652,beta
2048,beta
1530,beta
193,beta
890,beta
3293,beta
1776,beta
1458,beta
190,beta
356,beta
7301,macrophage
8093,beta
2749,beta
1840,beta
92,beta
7805,beta
1756,beta
312,beta
4996,beta
1585,beta
1848,beta
6694,activated_stellate
2604,beta
8188,beta
2862,beta
3562,beta
368,beta
7710,beta
7831,beta
6357,beta
4267,beta
1053,beta
3015,beta
2963,beta
533,beta
1785,beta
483,beta
6899,beta
1018,beta
5132,beta
6937,beta
8191,beta
6658,beta
2327,beta
2609,beta
3042,beta
4528,beta
6349,beta
6359,beta
6345,beta
7252,beta
5420,beta
4165,beta
4992,beta
4483,beta
2979,beta
1091,beta
424,beta
1077,beta
8473,beta
158,beta
174,beta
7573,beta
8123,beta
6962,beta
7752,beta
6666,beta
568,beta
1014,beta
392,beta
1362,beta
777,beta
1560,beta
1804,beta
1902,beta
7131,beta
4547,beta
7263,beta
4539,beta
6344,beta
8418,beta
8242,beta
8305,beta
7763,beta
8238,beta
8010,beta
7795,beta
2210,beta
3237,beta
3397,beta
2855,beta
7379,beta
8245,beta
4515,beta
1109,beta
8403,beta
2816,beta
522,beta
7803,beta
5326,beta
6174,beta
7546,beta
1826,beta
7229,beta
4334,beta
8567,beta
4542,beta
1814,beta
7212,beta
2936,beta
5417,beta
6332,beta
3617,beta
474,beta
3490,beta
2590,beta
6330,beta
6984,beta
3529,beta
3607,beta
7147,beta
3501,beta
6333,beta
1863,beta
726,beta
6832,beta
753,beta
2694,beta
1607,beta
1682,beta
8416,beta
7778,beta
916,beta
4252,beta
8359,beta
7189,beta
4523,beta
387,beta
528,beta
405,beta
8019,beta
8187,beta
7596,beta
8136,beta
2767,beta
1048,beta
1719,beta
1762,beta
8020,beta
8096,beta
7692,beta
7722,beta
2834,beta
3591,beta
6911,beta
944,beta
7227,beta
964,beta
8502,beta
7675,beta
7790,beta
7625,beta
8126,beta
7695,beta
7502,beta
5374,beta
5982,beta
5235,beta
6072,endothelial
5309,beta
8271,beta
7136,delta
7608,beta
7606,beta
7605,beta
7967,beta
7731,beta
7804,beta
6280,beta
3620,beta
6241,beta
7662,beta
8115,ductal
7927,activated_stellate
5733,ductal
7154,beta
4486,beta
4057,beta
5877,beta
7989,beta
7670,beta
7766,beta
8531,beta
4332,beta
7201,beta
5349,beta
4501,beta
4544,beta
7244,beta
1173,beta
1090,beta
4193,beta
1659,beta
1728,beta
8423,beta
6122,beta
5989,beta
6286,beta
7217,beta
6347,beta
7233,beta
402,beta
475,beta
1074,beta
501,beta
1365,beta
995,beta
535,beta
4517,beta
6363,beta
2061,beta
5731,beta
482,beta
1845,beta
5369,beta
8535,beta
7767,beta
8297,beta
2965,beta
2961,beta
2907,beta
5422,beta
3526,beta
8419,beta
691,beta
1121,beta
5329,activated_stellate
512,beta
2927,beta
926,beta
1354,beta
529,beta
1843,beta
1021,beta
893,beta
491,beta
4540,beta
7817,beta
3071,beta
2954,beta
7849,beta
7559,beta
1305,beta
293,beta
708,beta
72,beta
8266,beta
6930,beta
297,beta
7307,beta
8536,beta
6310,beta
8568,beta
706,beta
8450,beta
1793,beta
2450,beta
1780,beta
7190,beta
8474,beta
7787,beta
7571,beta
7727,beta
7624,beta
7476,beta
8362,beta
8341,beta
8287,beta
8361,beta
7793,beta
7742,beta
8447,beta
8338,beta
3296,beta
8486,beta
7677,beta
8091,beta
7398,beta
7632,beta
3409,beta
4220,beta
6133,beta
6213,beta
6558,ductal
8453,beta
8178,beta
7472,beta
8125,beta
7664,beta
462,beta
4452,beta
1886,beta
1849,beta
4365,quiescent_stellate
6304,beta
6325,beta
1125,beta
7700,beta
345,alpha
5403,beta
8425,beta
1855,beta
5335,acinar
7782,beta
7503,beta
8331,beta
7080,beta
7096,beta
8066,beta
8402,beta
3543,beta
3415,beta
1183,beta
1926,beta
468,beta
1515,beta
8100,beta
912,beta
8452,beta
2485,beta
2464,beta
1844,beta
3646,beta
478,beta
1869,beta
3448,ductal
1823,beta
1842,beta
2754,beta
1830,beta
1574,beta
1106,beta
8368,beta
1777,beta
1063,beta
931,beta
839,beta
2170,beta
258,beta
8011,beta
8023,beta
7945,beta
1723,beta
438,beta
1001,beta
1806,beta
3561,beta
8340,beta
487,beta
1099,beta
8325,beta
7791,beta
395,beta
1866,beta
1915,beta
442,beta
8169,beta
3420,beta
3330,beta
2400,beta
3131,beta
3205,beta
722,beta
3331,beta
7699,beta
1689,beta
8440,beta
8018,beta
997,beta
1718,beta
2751,beta
1430,beta
789,beta
8407,beta
1153,beta
1748,beta
290,beta
303,beta
441,beta
2261,beta
1012,beta
1071,beta
1742,beta
3228,beta
884,beta
775,beta
1509,beta
7535,beta
1045,beta
2132,beta
686,beta
966,beta
1805,beta
2207,beta
2241,beta
1638,beta
364,beta
768,beta
268,beta
1652,beta
1712,beta
339,beta
120,beta
7646,beta
657,beta
1577,beta
637,beta
984,beta
837,beta
3472,beta
2618,beta
1047,beta
1746,beta
2582,beta
937,beta
7829,beta
2451,beta
7647,beta
956,beta
214,beta
1104,beta
1171,beta
1860,beta
1913,beta
473,beta
7819,beta
451,beta
409,beta
446,beta
1113,beta
427,beta
1816,beta
1831,beta
1080,beta
1921,beta
918,beta
1174,beta
3532,beta
316,beta
3003,beta
3056,beta
1420,endothelial
1156,beta
2493,beta
8288,beta
2477,beta
1856,beta
3082,beta
7671,beta
7748,beta
1170,beta
1126,beta
1903,beta
349,beta
1132,beta
1706,beta
2467,beta
3615,beta
1916,beta
2269,beta
8114,ductal
8224,beta
6839,beta
1900,beta
2905,beta
7944,ductal
2545,beta
2928,beta
5298,beta
7238,beta
2233,beta
5878,beta
5936,beta
1650,beta
614,beta
1904,beta
1724,beta
471,beta
504,beta
632,beta
549,beta
555,ductal
8280,beta
3864,beta
3066,beta
531,beta
1165,beta
3357,beta
3555,beta
4382,beta
254,beta
7853,beta
3009,beta
5261,beta
4416,delta
4531,beta
5646,endothelial
8542,beta
2557,beta
4484,endothelial
2434,beta
4324,ductal
1725,beta
857,beta
1089,beta
5410,beta
1469,beta
508,beta
4889,beta
1914,beta
5107,ductal
5423,beta
1841,beta
8318,beta
8346,beta
7809,beta
8529,beta
8498,beta
8501,beta
7780,beta
8401,beta
8444,beta
2342,beta
7756,beta
8420,beta
8439,beta
3156,beta
8465,beta
7957,beta
7570,beta
5033,delta
6223,beta
1929,beta
523,beta
910,beta
1017,beta
924,beta
8017,beta
2403,beta
8098,activated_stellate
5816,beta
8448,beta
2667,alpha
8233,beta
3493,beta
3510,beta
6362,beta
689,beta
896,beta
952,beta
6250,alpha
1717,beta
7798,beta
3618,beta
353,beta
1613,beta
6277,beta
6061,ductal
5205,endothelial
3604,beta
1097,beta
518,beta
3040,beta
8558,beta
514,beta
1693,beta
8410,beta
2412,beta
2469,beta
2931,beta
1189,delta
1912,beta
6956,delta
3090,beta
5327,beta
4550,beta
4411,beta
6336,beta
2828,beta
1114,beta
7030,beta
6351,beta
7158,beta
6360,beta
5418,beta
560,beta
7256,beta
6005,delta
1885,beta
981,beta
1898,beta
6367,beta
5430,beta
5411,beta
4481,activated_stellate
7112,beta
460,beta
4442,beta
8370,beta
5300,beta
7843,beta
8478,beta
1177,beta
7039,beta
3080,beta
3638,beta
4184,beta
7236,beta
5425,beta
7741,beta
8373,beta
7744,beta
8255,beta
8432,beta
1739,beta
4075,beta
658,beta
1167,beta
3007,beta
6037,beta
2760,beta
8355,beta
8489,beta
8285,beta
8383,beta
7242,beta
4499,alpha
6155,ductal
8382,beta
7436,beta
8422,beta
8328,beta
8376,beta
1182,beta
7833,beta
3656,beta
3072,beta
7823,beta
7175,beta
3087,beta
4174,beta
8552,beta
8495,beta
7801,beta
4450,beta
1128,beta
7222,beta
1704,beta
3083,beta
4538,beta
6326,beta
542,beta
2452,beta
480,beta
8152,beta
7987,quiescent_stellate
8563,beta
1086,beta
8103,beta
7587,beta
5964,beta
3084,beta
7720,beta
7183,beta
8183,beta
5709,acinar
4052,acinar
5064,acinar
4289,acinar
5969,acinar
6495,acinar
5493,acinar
4738,acinar
4828,acinar
3777,acinar
1227,acinar
9,acinar
584,acinar
4581,acinar
5453,acinar
4614,acinar
4620,acinar
5488,acinar
4673,acinar
3816,acinar
3702,acinar
4634,acinar
6476,acinar
5691,acinar
5772,acinar
5562,acinar
6496,acinar
4264,acinar
4580,acinar
5546,acinar
3667,acinar
4565,acinar
4824,acinar
3757,acinar
3734,acinar
5474,acinar
3722,acinar
3758,acinar
5597,acinar
6667,acinar
6504,acinar
3746,acinar
3737,acinar
5565,acinar
6524,acinar
6477,acinar
5521,acinar
4954,acinar
6578,acinar
6422,acinar
5568,acinar
6549,acinar
5659,acinar
5596,acinar
5577,acinar
6515,acinar
53,acinar
3987,acinar
6469,acinar
5612,acinar
4698,acinar
6557,acinar
6542,acinar
6433,acinar
3851,acinar
3807,acinar
6448,acinar
6396,acinar
6403,acinar
4683,acinar
3748,acinar
3720,acinar
5525,acinar
4641,acinar
5511,acinar
3707,acinar
5533,acinar
5561,acinar
1228,acinar
4670,acinar
6386,acinar
4602,acinar
4629,acinar
5501,acinar
3743,acinar
6475,acinar
6453,acinar
4856,acinar
6554,acinar
6722,acinar
5481,acinar
5512,acinar
6565,acinar
5599,acinar
6513,acinar
4805,acinar
5674,acinar
5627,acinar
4594,acinar
5542,acinar
4280,acinar
6812,acinar
4841,acinar
4741,acinar
5607,acinar
5619,acinar
6564,acinar
5636,acinar
3865,acinar
1705,acinar
6709,acinar
6879,acinar
6046,acinar
3872,acinar
182,acinar
679,acinar
3778,acinar
6437,acinar
6494,acinar
6457,acinar
6408,acinar
6487,acinar
6490,acinar
3784,acinar
6500,acinar
6132,acinar
4666,acinar
3876,acinar
3708,acinar
3762,acinar
6441,acinar
4917,acinar
3861,acinar
6538,acinar
4010,acinar
1279,acinar
5500,acinar
4648,acinar
3756,acinar
5900,acinar
3858,acinar
3792,acinar
5555,acinar
5572,acinar
4849,acinar
5662,acinar
4693,acinar
7284,ductal
4659,acinar
3786,acinar
3781,acinar
6509,acinar
5492,acinar
4675,acinar
3766,acinar
4615,acinar
5585,acinar
3747,acinar
3733,acinar
3780,acinar
6498,acinar
6637,acinar
28,acinar
6388,acinar
5588,acinar
4776,acinar
66,acinar
4619,acinar
4637,acinar
4609,acinar
5638,acinar
4207,acinar
5695,acinar
4303,acinar
4219,acinar
972,acinar
6215,acinar
5729,acinar
5517,acinar
5609,acinar
4793,acinar
4627,acinar
6480,acinar
6725,acinar
5906,acinar
793,acinar
382,acinar
372,acinar
745,acinar
987,acinar
1606,acinar
945,acinar
371,acinar
173,acinar
1647,acinar
1583,acinar
5204,acinar
5049,acinar
5826,acinar
1385,acinar
5911,acinar
5232,acinar
343,acinar
1744,acinar
3940,acinar
6659,acinar
4961,acinar
4807,beta
6826,acinar
3856,acinar
4858,acinar
3875,acinar
6156,acinar
5039,acinar
6750,acinar
6886,acinar
5788,acinar
5278,acinar
3479,ductal
6551,acinar
6079,acinar
5144,acinar
4083,acinar
6928,acinar
4259,acinar
4166,acinar
7022,acinar
6989,acinar
4322,acinar
6574,acinar
4100,acinar
4644,acinar
2250,ductal
1988,ductal
6436,acinar
3123,ductal
2539,ductal
578,ductal
2118,ductal
7400,ductal
7883,ductal
7328,ductal
7999,ductal
3126,ductal
1267,acinar
7888,ductal
2567,ductal
1975,ductal
3132,ductal
4663,acinar
5031,acinar
5656,acinar
3931,acinar
3963,acinar
4787,acinar
7275,ductal
7522,ductal
109,acinar
4032,acinar
6158,acinar
4359,acinar
7014,acinar
5242,acinar
7099,acinar
1004,acinar
4757,acinar
3961,acinar
6872,acinar
5544,acinar
4786,acinar
4984,acinar
3881,acinar
3914,acinar
6781,acinar
5641,acinar
84,acinar
134,acinar
680,acinar
244,acinar
7947,ductal
5717,acinar
5606,acinar
6591,acinar
6580,acinar
3811,acinar
5624,acinar
6712,acinar
5787,acinar
4646,acinar
5553,acinar
5640,acinar
4667,acinar
4662,acinar
1349,acinar
6861,acinar
6644,acinar
5509,acinar
7399,ductal
7972,ductal
7881,ductal
7943,ductal
5477,acinar
4279,acinar
6993,acinar
6600,acinar
5286,acinar
951,acinar
943,acinar
6036,acinar
4288,acinar
5134,acinar
6117,acinar
7063,acinar
5970,acinar
1624,acinar
6942,acinar
8203,ductal
7568,ductal
8077,ductal
4765,acinar
5027,acinar
6040,acinar
4668,acinar
5127,acinar
5722,acinar
3870,acinar
4023,acinar
7413,ductal
7474,ductal
4745,ductal
2131,ductal
2540,ductal
6478,acinar
4696,acinar
6431,acinar
7289,ductal
7270,ductal
7885,ductal
7917,ductal
2054,ductal
3107,ductal
6003,acinar
4892,acinar
5044,acinar
4241,acinar
4838,acinar
963,acinar
6043,acinar
6026,acinar
5873,acinar
3885,acinar
5003,acinar
5625,acinar
4311,acinar
4191,acinar
6654,acinar
4206,acinar
3819,acinar
5818,acinar
3968,acinar
6532,acinar
5829,acinar
5699,acinar
5610,acinar
6129,acinar
4034,acinar
6581,acinar
5794,acinar
4969,acinar
5839,acinar
4979,acinar
4818,acinar
1644,acinar
1217,acinar
6586,acinar
6404,acinar
3842,acinar
3992,acinar
6562,acinar
6609,acinar
4827,acinar
4772,acinar
177,acinar
635,acinar
6136,acinar
6732,acinar
1428,acinar
3891,acinar
6636,acinar
6118,acinar
4197,acinar
6900,acinar
6833,acinar
5210,acinar
5184,acinar
6738,acinar
6785,acinar
5055,acinar
6904,acinar
3715,acinar
6601,acinar
4932,acinar
6019,acinar
3782,acinar
6070,acinar
6094,acinar
3899,acinar
4101,acinar
4144,acinar
5032,acinar
4221,acinar
4316,acinar
5035,acinar
6074,acinar
4050,acinar
4815,acinar
5268,acinar
5984,acinar
7000,acinar
7876,ductal
4726,acinar
6097,acinar
973,acinar
5886,acinar
4059,acinar
7297,ductal
2513,ductal
4145,acinar
3719,acinar
11,acinar
10,acinar
18,acinar
586,acinar
5513,acinar
3724,acinar
5539,acinar
4631,acinar
3740,acinar
5613,acinar
5531,acinar
5515,acinar
5472,acinar
6385,acinar
3755,acinar
1264,acinar
5529,acinar
3835,acinar
6546,acinar
4674,acinar
6442,acinar
5505,acinar
5470,acinar
4596,acinar
5504,acinar
6379,acinar
6439,acinar
6447,acinar
6489,acinar
5628,acinar
3710,acinar
3718,acinar
4613,acinar
4825,acinar
5589,acinar
6537,acinar
4681,acinar
6502,acinar
3925,acinar
3916,acinar
5496,acinar
7331,ductal
7899,ductal
7874,ductal
7530,ductal
7449,ductal
7896,ductal
1980,ductal
7280,ductal
7873,ductal
7267,ductal
7298,ductal
4587,acinar
3768,acinar
4570,acinar
6398,acinar
5631,acinar
3684,acinar
3846,acinar
6392,acinar
4639,acinar
3754,acinar
4652,acinar
4621,acinar
4677,acinar
4692,acinar
4638,acinar
4642,acinar
6470,acinar
6685,acinar
4942,acinar
4882,acinar
3905,acinar
4080,acinar
5796,acinar
3873,acinar
3727,acinar
5739,acinar
640,acinar
694,acinar
171,acinar
5494,acinar
1582,acinar
707,acinar
6773,acinar
3991,acinar
5551,acinar
3862,acinar
5726,acinar
6450,acinar
3759,acinar
5486,acinar
4633,acinar
5532,acinar
3773,acinar
3799,acinar
1327,acinar
4830,acinar
5522,acinar
5508,acinar
6416,acinar
4654,acinar
5528,acinar
5480,acinar
5503,acinar
4655,acinar
6514,acinar
3840,acinar
3829,acinar
4678,acinar
5661,acinar
6516,acinar
6493,acinar
6415,acinar
6595,acinar
5556,acinar
5469,acinar
4563,acinar
6399,acinar
5514,acinar
5468,acinar
6384,acinar
29,acinar
6455,acinar
6400,acinar
6460,acinar
5676,acinar
3907,acinar
5705,acinar
4742,acinar
4729,acinar
5928,acinar
5476,acinar
6444,acinar
6510,acinar
5601,acinar
5603,acinar
47,acinar
692,acinar
1240,acinar
1368,acinar
1340,acinar
3770,acinar
4687,acinar
7273,ductal
4625,acinar
5441,acinar
3716,acinar
6458,acinar
5634,acinar
6389,acinar
2532,ductal
3785,acinar
4632,acinar
5,acinar
6390,acinar
4597,acinar
6420,acinar
